Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bryan Baker","BAL",,,,,,,,,,,82.45993041992188,17.050214767456055,,,2.6011252403259277,8.956886291503906,0.8377857804298401,0.7055038213729858,19.749631881713867,,,2.2049662392663696,,0.23950580337795752,0.10862107505902006,0.13088472831893744,0.23778791730219725,,0.28739159863064995,,,,,,,999,,,,,,,-65.8123054265976,,-23.302534699440002,,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Brayan Bello","BOS",,,,,,,,,,,327.5726623535156,74.13429260253906,,,8.731965065002441,28.47908592224121,0.3431715667247772,3.449204206466675,70.07378387451172,,,2.460534866387212,,0.2139182902842126,0.08693975168021394,0.12697853860399866,0.2535967571116956,,0.3025025720641048,,,,,,,372.8999938964844,,,,,,,-255.7896337032318,,-69.15284848213196,,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Nic Enright","CLE",,,,,,,,,,,62.413490295410156,13.478083610534668,,,2.2324962615966797,5.486495494842529,0.6244924068450928,0.5495730042457581,14.400717735290527,,,2.624757050985941,,0.2307308510889279,0.08790560292132873,0.14282524816759917,0.24291515546486073,,0.28385073464549637,,,,,,,999,,,,,,,-51.809491431713106,,-18.329221427440643,,,,,,,,,,,,,,,,,,,,"Nic Enright","sa3010299",663671
"Eury Pérez","MIA",,,,,,,,,,,166.4247589111328,34.57872009277344,,,5.9379963874816895,14.261347770690918,0.16477765142917633,1.558668851852417,43.603580474853516,,,3.057465617973711,,0.2620017644017551,0.08569246465489049,0.1763092997468646,0.23317405293500887,,0.28430212595828197,,,,,,,503.1199951171875,,,,,,,-123.1949167251587,,-37.44684195518494,,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Ryan Helsley","STL",,,,,,,,,,,111.09540557861328,20.613622665405273,,,2.703735113143921,11.404500007629395,1.2463124990463257,0.8549187183380127,33.833274841308594,,,2.9666600744157807,,0.3045425205938648,0.10265501033307221,0.20188751026079255,0.21141340009793408,,0.2885236260573905,,,,,,,53.880001068115234,,,,,,,-55.96306731700897,,-4.260262966156006,,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Brenan Hanifee","DET",,,,,,,,,,,88.462646484375,21.0067081451416,,,2.4065170288085938,6.824028015136719,0.8529118895530701,0.8687706589698792,16.44197654724121,,,2.4094239517731224,,0.18586349380973277,0.07714022004012773,0.10872327376960504,0.26318701717469456,,0.30127422288057715,,,,,,,999,,,,,,,-74.41204355955124,,-21.47916430234909,,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Jared Jones","PIT",,,,,,,,,,,184.48484802246094,38.79202651977539,,,6.0719990730285645,15.680498123168945,0.433236300945282,2.0493760108947754,46.53974914550781,,,2.9680019588626676,,0.25226868029748234,0.08499612998710795,0.16727255031037438,0.23592552591935836,,0.2875606808803017,,,,,,,231.0800018310547,,,,,,,-135.6549816608429,,-39.046112060546875,,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Paul Skenes","PIT",,,,,,,,,,,374.8105163574219,70.4528579711914,,,8.552451133728027,28.84710121154785,0.3544720411300659,3.716458797454834,122.27779388427734,,,4.238824309852251,,0.3262389622165041,0.0769644925972116,0.2492744696192925,0.20807258532389294,,0.2937963703171996,,,,,,,10.890000343322754,,,,,,,-141.50767192840576,,35.683043003082275,,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Gabe Speier","SEA",,,,,,,,,,,118.88395690917969,23.529205322265625,,,2.52717661857605,7.876583099365234,0.012189106084406376,1.891318678855896,32.720741271972656,,,4.15417965622804,,0.27523260600224947,0.06625438203896997,0.2089782239632795,0.2192916371429557,,0.2869255354255261,,,,,,,999,,,,,,,-56.12242903709412,,3.284481167793274,,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Kris Bubic","KCR",,,,,,,,,,,129.08621215820312,26.626285552978516,,,2.7596609592437744,8.572942733764648,0.0015026048058643937,2.126723051071167,32.15191650390625,,,3.750394409760315,,0.24907320438299088,0.06641253616813837,0.1826606682148525,0.22925022242121454,,0.28930998835546407,,,,,,,319.5799865722656,,,,,,,-70.96733658313752,,-3.6707568168640137,,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Alec Marsh","KCR",,,,,,,,,,,248.79449462890625,55.10218811035156,,,8.859729766845703,22.25249671936035,0.6643872261047363,3.4723095893859863,55.671875,,,2.501826006407801,,0.22376650690377353,0.08944127462527436,0.13432523227849918,0.25068349729586087,,0.2925672028192873,,,,,,,672.5800170898438,,,,,,,-218.07103414535524,,-81.00715589523315,,,,,,,,,,,,,,,,,,,,"Alec Marsh","27451",679525
"Ryan Yarbrough","NYY",,,,,,,,,,,58.011051177978516,13.20054817199707,,,1.634202480316162,3.2099339962005615,0,1.3156213760375977,10.959897994995117,,,3.4143686468219596,,0.18892776070149178,0.05533314654741301,0.13359461415407878,0.25210285786722153,,0.28573826668574565,,,,,,,742.9099731445312,,,,,,,-46.07898588180542,,-12.90150237083435,,,,,,,,,,,,,,,,,,,,"Ryan Yarbrough","16502",642232
"Eduard Bazardo","SEA",,,,,,,,,,,84.25885009765625,18.6271915435791,,,2.599897623062134,7.649035930633545,0.7748885154724121,0.8282084465026855,18.310428619384766,,,2.3938217555043138,,0.21731163667867442,0.09078020791606212,0.1265314287626123,0.24920952762021806,,0.2929979698259745,,,,,,,999,,,,,,,-69.22031466960908,,-22.6095449924469,,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Blake Treinen","LAD",,,,,,,,,,,104.2962646484375,23.1613826751709,,,2.8167076110839844,8.726096153259277,0.975090742111206,1.1575032472610474,24.941822052001953,,,2.8583024543782907,,0.23914396297965226,0.08366643026644585,0.1554775327132064,0.24837478532758697,,0.30618952758765994,,,,,,,483.94000244140625,,,,,,,-74.6322526693344,,-16.384353041648865,,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Ethan Roberts","CHC",,,,,,,,,,,50.079227447509766,10.811026573181152,,,1.6754610538482666,5.287590980529785,0.47496891021728516,0.5611543655395508,11.117182731628418,,,2.102504292136935,,0.22199189760426766,0.10558451577696443,0.11640738182730323,0.24816436639642522,,0.29152949273348894,,,,,,,999,,,,,,,-44.02871062755585,,-17.092864274978638,,,,,,,,,,,,,,,,,,,,"Ethan Roberts","24930",681799
"Zach Maxwell","CIN",,,,,,,,,,,57.66668701171875,11.53573989868164,,,1.6972967386245728,7.80450963973999,0.5769971609115601,0.5770910978317261,13.601984024047852,,,1.7428364691597724,,0.23587247211347032,0.1353382697042054,0.10053420240926492,0.23742138327746048,,0.2904838433273074,,,,,,,999,,,,,,,-48.81050778627396,,-20.00569176673889,,,,,,,,,,,,,,,,,,,,"Zach Maxwell","sa3020255",687209
"Tim Mayza","PIT",,,,,,,,,,,112.52653503417969,24.893930435180664,,,2.235379457473755,7.268284320831299,0,1.537519931793213,22.811058044433594,,,3.138437771215947,,0.20271714611584535,0.06459173668347269,0.13812540943237267,0.24383091351740868,,0.2903864715508841,,,,,,,999,,,,,,,-73.01468312740326,,-9.855229616165161,,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"John Schreiber","KCR",,,,,,,,,,,103.76234436035156,23.379003524780273,,,3.025804042816162,11.106389045715332,1.0776259899139404,1.2279795408248901,21.183576583862305,,,1.907332481931613,,0.20415476071256464,0.10703679754135523,0.09711796317120941,0.25916706036499004,,0.303749193457306,,,,,,,999,,,,,,,-92.63875148296357,,-33.971405148506165,,,,,,,,,,,,,,,,,,,,"John Schreiber","20020",670167
"Jacob Misiorowski","MIL",,,,,,,,,,,58.90092849731445,11.661327362060547,,,1.654496669769287,7.244516849517822,0.5893466472625732,1.0274887084960938,14.299651145935059,,,1.973858497808147,,0.242774630396311,0.12299495159652926,0.11977967879978174,0.23349367047032948,,0.289586107196393,,,,,,,999,,,,,,,-46.88647456169129,,-17.725171089172363,,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","sa3020644",694819
"Lake Bachar","MIA",,,,,,,,,,,107.19633483886719,23.69725799560547,,,3.896033525466919,10.638011932373047,1.0563961267471313,0.9964247345924377,21.87332534790039,,,2.0561478485784193,,0.2040491904949867,0.09923857889697105,0.10481061159801566,0.2519780504965783,,0.2845981760409357,,,,,,,999,,,,,,,-100.690742456913,,-41.80509513616562,,,,,,,,,,,,,,,,,,,,"Lake Bachar","19222",669199
"Steven Cruz","KCR",,,,,,,,,,,85.1763916015625,18.061677932739258,,,2.502542495727539,9.86861515045166,0.8300619721412659,0.9160187840461731,18.702472686767578,,,1.8951466240844963,,0.21957343267432444,0.11586092067171612,0.10371251200260832,0.24616739314416947,,0.29348954998778676,,,,,,,999,,,,,,,-72.69059175252914,,-27.48200887441635,,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Chayce McDermott","BAL",,,,,,,,,,,51.98932647705078,10.066874504089355,,,1.5117748975753784,5.803141117095947,0.5169488191604614,0.49802425503730774,14.061556816101074,,,2.423094067913666,,0.2704700708578741,0.11162177912917529,0.15884829172869883,0.22345072797565538,,0.28507812257468623,,,,,,,741.6199951171875,,,,,,,-35.549087435007095,,-10.433456152677536,,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Robert Stephenson","LAA",,,,,,,,,,,66.3346176147461,14.138446807861328,,,2.2546024322509766,6.553449630737305,0.6308295726776123,0.5685738921165466,17.00900650024414,,,2.595427974370579,,0.25641221901704403,0.09879381032687949,0.15761840869016452,0.2425288242350509,,0.29847494107855027,,,,,,,738.4500122070312,,,,,,,-51.83962918519974,,-16.657889187335968,,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Aaron Civale","MIL",,,,,,,,,,,307.08135986328125,72.0806655883789,,,11.008060455322266,25.47416877746582,0.4705984890460968,3.2270309925079346,62.545616149902344,,,2.4552564088069295,,0.20367767088744462,0.08295576386924765,0.12072190701819698,0.26289141581798897,,0.29904243477231024,,,,,,,368.0899963378906,,,,,,,-283.8212411403656,,-104.11715292930603,,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Luis García","LAD",,,,,,,,,,,55.413021087646484,12.629303932189941,,,1.374996542930603,4.6248626708984375,0.5614982843399048,0.6534008979797363,11.925712585449219,,,2.578609016974876,,0.2152149865026558,0.08346165901302,0.1317533274896358,0.2549163876843222,,0.3064793092442382,,,,,,,750.5999755859375,,,,,,,-41.73201323747635,,-9.858320593833923,,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
"Tanner Scott","LAD",,,,,,,,,,,99.70994567871094,16.405773162841797,,,1.4926974773406982,8.638957023620605,0,1.6599984169006348,34.08460235595703,,,3.945453399381781,,0.3418375381106484,0.08664087584058436,0.255196662270064,0.1864621217862661,,0.2804777532315171,,,,,,,102.88999938964844,,,,,,,-23.74285080432892,,17.867271184921265,,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Cole Ragans","KCR",,,,,,,,,,,157.1354217529297,28.368099212646484,,,2.982959032058716,11.865882873535156,0.00009606484672985971,2.5503015518188477,48.35242462158203,,,4.074911672137261,,0.3077118073199847,0.07551373675753617,0.23219807056244854,0.2027388138144442,,0.2816257178269856,,,,,,,45.599998474121094,,,,,,,-56.99115808010101,,14.677828550338745,,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Carmen Mlodzinski","PIT",,,,,,,,,,,139.79019165039062,31.375003814697266,,,4.5033793449401855,14.138524055480957,0.9634864330291748,1.3299669027328491,28.300546646118164,,,2.0016620217969034,,0.2024501598574,0.10114103062996586,0.10130912922743414,0.25600860511887163,,0.29451514695464226,,,,,,,724.4099731445312,,,,,,,-126.77095544338228,,-48.3483110666275,,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Jeffrey Springs","OAK",,,,,,,,,,,144.2027587890625,31.74410629272461,,,3.796804904937744,8.08716869354248,0,2.218878984451294,33.370792388916016,,,4.126387571902914,,0.23141576949807374,0.05608192770689125,0.1753338417911825,0.24205104222247717,,0.29230515326629636,,,,,,,268.7900085449219,,,,,,,-93.41193494796752,,-13.535022020339966,,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Camilo Doval","SFG",,,,,,,,,,,114.4051513671875,21.715787887573242,,,2.4607980251312256,13.192696571350098,1.455466389656067,1.324822187423706,32.626319885253906,,,2.4730592194553167,,0.2851822622963764,0.11531558162977869,0.1698666806665977,0.21980546549078014,,0.29819193325190957,,,,,,,381.8999938964844,,,,,,,-65.02878072261811,,-10.290290832519531,,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Chris Roycroft","STL",,,,,,,,,,,94.16400146484375,21.03789520263672,,,2.4734959602355957,10.452096939086914,0.8979950547218323,1.0275601148605347,18.01646614074707,,,1.7237178573585803,,0.1913307193882743,0.11099886131102041,0.0803318580772539,0.2575314393880315,,0.2994117650004987,,,,,,,999,,,,,,,-83.5285667181015,,-30.56148636341095,,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Connor Gillispie","MIA",,,,,,,,,,,140.89112854003906,32.2523078918457,,,5.732386589050293,12.986553192138672,0.857832133769989,1.6737807989120483,25.92074966430664,,,1.9959683898263014,,0.18397715976091686,0.09217438547557731,0.09180277428533955,0.25993414478235966,,0.2812324869065497,,,,,,,999,,,,,,,-146.5038582086563,,-66.66052830219269,,,,,,,,,,,,,,,,,,,,"Connor Gillispie","26171",687362
"Luis Castillo","SEA",,,,,,,,,,,392.7274169921875,90.22328186035156,,,13.203662872314453,30.723283767700195,0.9277810454368591,3.522954225540161,86.5453872680664,,,2.8169315468502343,,0.2203701181111785,0.07823055493044778,0.1421395631807307,0.25522759469695333,,0.2985534099396254,,,,,,,100.88999938964844,,,,,,,-326.6335256099701,,-101.29555678367615,,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Zack Kelly","BOS",,,,,,,,,,,92.33409881591797,18.888153076171875,,,2.5599071979522705,10.586170196533203,1.114143967628479,0.9422851800918579,22.490379333496094,,,2.1245057387100506,,0.24357609617584589,0.11465071227519466,0.12892538390065122,0.23681655753422312,,0.2938293203793795,,,,,,,999,,,,,,,-70.2006639957428,,-22.883401036262512,,,,,,,,,,,,,,,,,,,,"Zack Kelly","20349",677161
"Brady Basso","OAK",,,,,,,,,,,54.73155212402344,11.518938064575195,,,1.2492562532424927,2.7413134574890137,0,0.8426023721694946,13.510462760925293,,,4.928463297043234,,0.24684961848533282,0.05008652872253851,0.1967630897627943,0.2295197956439421,,0.28512922120705503,,,,,,,750.5599975585938,,,,,,,-29.045912849903107,,0.02884674072265625,,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"Jordan Wicks","CHC",,,,,,,,,,,53.142459869384766,11.254549026489258,,,1.232330560684204,3.574930429458618,0,0.8534874320030212,12.179544448852539,,,3.406931879985421,,0.22918668949062224,0.06727069914048384,0.1619159903501384,0.23564521531937407,,0.2870423364839191,,,,,,,701.489990234375,,,,,,,-33.34565805196762,,-4.946461975574493,,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Jacob deGrom","TEX",,,,,,,,,,,296.5671081542969,58.29524612426758,,,8.43486213684082,17.9874267578125,0.2451619654893875,2.4266915321350098,96.00393676757812,,,5.337280204678561,,0.3237174121063673,0.060652129866182146,0.26306528224018516,0.21384708806066025,,0.2913441362524277,,,,,,,49.810001373291016,,,,,,,-124.55092554092407,,21.112310886383057,,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Wandy Peralta","SDP",,,,,,,,,,,95.65890502929688,19.980609893798828,,,1.8534597158432007,7.374998092651367,0,1.6798616647720337,22.149456024169922,,,3.003316847802333,,0.2315462007158282,0.07709682742440624,0.15444937329142197,0.23450045482673737,,0.29230182713798336,,,,,,,999,,,,,,,-57.61280745267869,,-6.960643529891968,,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"Shohei Ohtani","LAD",,,,,,,,,,,243.59539794921875,49.36164855957031,,,7.029599666595459,19.494741439819336,0.3441550135612488,2.7907841205596924,68.35179901123047,,,3.506165969024717,,0.28059560889356155,0.08002918611739668,0.20056642277616488,0.22593096787918296,,0.29103136963892046,,,,,,,1.5499999523162842,,,,,,,-144.95734081268313,,-21.537774324417114,,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Randy Dobnak","MIN",,,,,,,,,,,76.36579132080078,18.25605583190918,,,1.9611949920654297,6.639909267425537,0.6914435625076294,0.8085013031959534,13.780895233154297,,,2.0754643893646914,,0.18045901174863632,0.08694873912236846,0.09351027262626786,0.2678956958369019,,0.3073226645363705,,,,,,,999,,,,,,,-66.37188481092454,,-20.278976142406464,,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Braxton Ashcraft","PIT",,,,,,,,,,,83.40760040283203,19.591794967651367,,,2.8607773780822754,5.780296325683594,0.48949000239372253,0.7429953813552856,16.977832794189453,,,2.9371907316847823,,0.20355258648123134,0.0693017938145518,0.13425079266667955,0.2584876513695457,,0.2941446237534574,,,,,,,999,,,,,,,-71.74043819904327,,-22.804315447807312,,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","sa3008470",677952
"Kyle Harrison","SFG",,,,,,,,,,,105.38195037841797,20.457544326782227,,,2.5178792476654053,7.874892711639404,0,2.0431156158447266,28.830944061279297,,,3.661122140580533,,0.27358521983840434,0.0747271490360665,0.19885807080233783,0.2187337259658211,,0.283197796401613,,,,,,,453.6499938964844,,,,,,,-56.251666855812076,,-4.824567079544067,,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Triston McKenzie","CLE",,,,,,,,,,,163.06106567382812,35.75475311279297,,,6.4498820304870605,16.908185958862305,0.7505427598953247,1.23715341091156,35.4493408203125,,,2.096578598470641,,0.21739917296518838,0.10369235530867825,0.11370681765651013,0.25092137615159305,,0.2853662674277422,,,,,,,581.25,,,,,,,-155.83324353694917,,-67.38580286502838,,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Mason Englert","TBR",,,,,,,,,,,87.57538604736328,20.059484481811523,,,3.0092999935150146,7.318192005157471,0.8690419793128967,0.9023388028144836,17.931228637695312,,,2.45022658944427,,0.2047519222809659,0.0835644846738053,0.1211874376071606,0.25653530457775253,,0.29278174923435074,,,,,,,999,,,,,,,-77.96818472146988,,-27.92003506422043,,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Bryce Elder","ATL",,,,,,,,,,,143.7877655029297,34.340171813964844,,,4.15411901473999,12.47472095489502,0.4282659590244293,1.3429322242736816,25.68724822998047,,,2.059144114153585,,0.17864696721681156,0.08675787478344843,0.09188909243336313,0.2674317694826183,,0.30231804425103503,,,,,,,746.8400268554688,,,,,,,-130.45857367515563,,-44.08201026916504,,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Jake Bloss","TOR",,,,,,,,,,,81.96144104003906,19.275836944580078,,,3.1560990810394287,7.690576076507568,0.2900886833667755,0.7180478572845459,14.787725448608398,,,1.9228371582956598,,0.18042295573334824,0.09383163569257692,0.08659132004077132,0.2662223485269969,,0.2907166466881356,,,,,,,723.8099975585938,,,,,,,-84.58761565685273,,-36.67970895767212,,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Pablo López","MIN",,,,,,,,,,,401.9584655761719,89.72634887695312,,,12.272287368774414,25.943580627441406,0.7115654349327087,4.339340686798096,98.28216552734375,,,3.7883038173762094,,0.24450826128631217,0.06454293875924116,0.179965322527071,0.24455878775023862,,0.2975036374532406,,,,,,,73.29000091552734,,,,,,,-278.5220746040344,,-53.82416868209839,,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"Ryan Feltner","COL",,,,,,,,,,,362.64324951171875,82.49568176269531,,,11.79050064086914,30.548534393310547,0.27323809266090393,3.6636016368865967,76.73320007324219,,,2.511845546673593,,0.21159417740867825,0.08423853038610989,0.12735564702256835,0.25470573924461687,,0.2955794415126679,,,,,,,680.2999877929688,,,,,,,-308.6819384098053,,-102.44651627540588,,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Angel Chivilli","COL",,,,,,,,,,,97.43793487548828,21.28264045715332,,,2.9709725379943848,9.952316284179688,0.9251927137374878,1.0799245834350586,20.784320831298828,,,2.0883903041081817,,0.2133083060294557,0.10214005763666197,0.11116824839279373,0.24969687012247557,,0.2931980505420563,,,,,,,750.6599731445312,,,,,,,-83.40590834617615,,-30.150723934173584,,,,,,,,,,,,,,,,,,,,"Angel Chivilli","26790",683409
"Jacob Barnes","TOR",,,,,,,,,,,80.30477142333984,18.841007232666016,,,2.3996803760528564,7.6554975509643555,0.7456064224243164,0.6842535734176636,14.697773933410645,,,1.9198979342053581,,0.1830249146209371,0.09533054406701612,0.08769437055392097,0.26571978834767346,,0.30056189948585615,,,,,,,999,,,,,,,-74.12639293670655,,-26.819550395011902,,,,,,,,,,,,,,,,,,,,"Jacob Barnes","12323",606930
"Kyle Leahy","STL",,,,,,,,,,,96.11983489990234,22.45111656188965,,,3.0025951862335205,8.425788879394531,0.9017452597618103,0.9049159288406372,18.13628578186035,,,2.152473322256278,,0.1886841129174555,0.0876592109024013,0.1010249020150542,0.2622668979023552,,0.29712924589013334,,,,,,,999,,,,,,,-87.0243667125702,,-30.75328028202057,,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Logan VanWey","HOU",,,,,,,,,,,82.21136474609375,17.251056671142578,,,2.407970428466797,9.752936363220215,0.8225845694541931,0.9706166982650757,18.10612678527832,,,1.8564795371329643,,0.22023873270074412,0.11863245906866694,0.10160627363207718,0.24465053941735418,,0.29214404668595473,,,,,,,999,,,,,,,-70.42918922901154,,-27.26202118396759,,,,,,,,,,,,,,,,,,,,"Logan VanWey","sa3019956",701121
"Kyle Finnegan","WSN",,,,,,,,,,,111.50992584228516,24.108577728271484,,,3.235506772994995,10.738784790039062,1.4338412284851074,0.821636438369751,26.120210647583008,,,2.4323246212933927,,0.23424112652111626,0.09630339818562464,0.13793772833549162,0.24431915882618913,,0.2966224172280762,,,,,,,182.1999969482422,,,,,,,-84.91987779140473,,-24.50243043899536,,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Bryse Wilson","CHW",,,,,,,,,,,191.1258544921875,47.67518615722656,,,7.383655548095703,16.28151512145996,1.9212287664413452,1.8948067426681519,30.672151565551758,,,1.8838634695074614,,0.16048143589493027,0.08518740263958106,0.07529403325534921,0.2800281781154451,,0.2995288440027841,,,,,,,747.4500122070312,,,,,,,-207.95910971164705,,-89.17218458652496,,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
"Zach Agnos","COL",,,,,,,,,,,54.7137451171875,12.231377601623535,,,1.9227993488311768,5.110218524932861,0.547450840473175,0.5711215734481812,11.343542098999023,,,2.2197763253476634,,0.2073252721908013,0.09339917262084045,0.11392609956996085,0.25335865643312433,,0.28911698432445493,,,,,,,999,,,,,,,-49.80894985198975,,-19.35332763195038,,,,,,,,,,,,,,,,,,,,"Zach Agnos","sa3020560",688642
"Tommy Nance","TOR",,,,,,,,,,,75.61772155761719,17.17759132385254,,,2.167773485183716,7.290434837341309,0.9719792604446411,0.87325519323349,15.16963005065918,,,2.0807579231023308,,0.2006094568599323,0.09641172316711945,0.10419773369281286,0.2579033619514459,,0.3004111591779892,,,,,,,999,,,,,,,-65.47716130018235,,-22.332865297794342,,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
"Eduardo Salazar","WSN",,,,,,,,,,,89.841552734375,21.052095413208008,,,2.516404151916504,8.470419883728027,0.846981942653656,1.344072937965393,15.425652503967285,,,1.8211201706305613,,0.17169841832069263,0.09428176190110628,0.07741665641958635,0.26636345295364894,,0.2994360075971864,,,,,,,999,,,,,,,-84.27939260005951,,-31.30542743206024,,,,,,,,,,,,,,,,,,,,"Eduardo Salazar","23135",674285
"Nick Nastrini","CHW",,,,,,,,,,,192.38796997070312,42.572509765625,,,7.549313545227051,23.190109252929688,0.35690581798553467,1.9374786615371704,36.12644577026367,,,1.5578385326364812,,0.18777913076251604,0.12053825016429603,0.06724088059822,0.25883421663748707,,0.2842564236552671,,,,,,,999,,,,,,,-206.67495419979096,,-101.27094829082489,,,,,,,,,,,,,,,,,,,,"Nick Nastrini","29833",680897
"Blake Snell","LAD",,,,,,,,,,,131.38937377929688,24.52092170715332,,,2.9321885108947754,11.424726486206055,0.00444076070562005,1.9796468019485474,41.86614990234375,,,3.664520980252083,,0.3186418254239418,0.08695319992465218,0.23168862549928965,0.2119445106082835,,0.2993433714346929,,,,,,,44.5099983215332,,,,,,,-56.301135182380676,,5.400729298591614,,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Shane Bieber","CLE",,,,,,,,,,,184.2901153564453,42.71133804321289,,,5.529222011566162,12.927111625671387,0.1701710820198059,1.4956427812576294,42.36146926879883,,,3.2769477432743006,,0.22986294835653695,0.07014544215064586,0.1597175062058911,0.25463178127974945,,0.30573010155635655,,,,,,,448.3999938964844,,,,,,,-137.6042343378067,,-30.4252108335495,,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Craig Kimbrel","ATL",,,,,,,,,,,92.2043685913086,17.741214752197266,,,2.6816279888153076,10.387974739074707,0.8941311240196228,1.1548722982406616,25.758188247680664,,,2.4796159881666244,,0.27935973795181646,0.11266250067953833,0.16669723727227814,0.22320495958868594,,0.2893989341762473,,,,,,,702.8699951171875,,,,,,,-62.223347234725956,,-17.973328471183777,,,,,,,,,,,,,,,,,,,,"Craig Kimbrel","6655",518886
"Jimmy Herget","COL",,,,,,,,,,,82.42940521240234,20.001056671142578,,,3.1016135215759277,7.05513858795166,1.102172613143921,0.9149307012557983,15.382493019104004,,,2.180324713305178,,0.186614145515993,0.08559007031255568,0.10102407520343733,0.2729199288461845,,0.302821811105883,,,,,,,750.4099731445312,,,,,,,-83.297815489769,,-33.46619760990143,,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Edward Cabrera","MIA",,,,,,,,,,,275.1778869628906,56.0373420715332,,,7.893842697143555,31.29574203491211,0.31882622838020325,3.2035071849823,69.01201629638672,,,2.205156734082229,,0.2507905597287089,0.11372913129147084,0.13706142843723806,0.23573834534225474,,0.294925040676573,,,,,,,455.3800048828125,,,,,,,-208.26506962776187,,-68.093670129776,,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Jared Koenig","MIL",,,,,,,,,,,97.20038604736328,20.20164680480957,,,1.9079965353012085,6.094243049621582,0,1.6031529903411865,24.034128189086914,,,3.943742970766369,,0.24726371125085544,0.06269772474619609,0.18456598650465936,0.22972802443565302,,0.2907362058133897,,,,,,,733.3800048828125,,,,,,,-51.01657081842423,,0.172113299369812,,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
